# Desplazamientos de nodos
# node,x,y,z,ux,uy,uz,u_total
1,4.000000,3.750000,-1.500000,6.931236e-03,6.707038e-03,-1.257837e-01,1.261530e-01
2,4.000000,3.750000,-1.900000,7.540856e-03,7.226096e-03,-1.249781e-01,1.254137e-01
3,4.000000,4.500000,-1.500000,6.964868e-03,6.982263e-03,-1.244095e-01,1.247997e-01
4,4.000000,4.500000,-1.900000,7.563226e-03,7.616920e-03,-1.241131e-01,1.245764e-01
5,4.500000,3.750000,-1.500000,7.112941e-03,6.878183e-03,-1.247337e-01,1.251256e-01
6,4.500000,3.750000,-1.900000,7.756779e-03,7.451586e-03,-1.244729e-01,1.249368e-01
7,4.500000,4.500000,-1.500000,7.013762e-03,6.926249e-03,-1.235714e-01,1.239639e-01
8,4.500000,4.500000,-1.900000,7.632864e-03,7.544471e-03,-1.234641e-01,1.239297e-01
9,0.000000,0.000000,-3.000000,0.000000e+00,1.834796e-05,-1.190165e-01,1.190165e-01
10,0.000000,0.000000,0.000000,0.000000e+00,-8.221044e-04,-1.429509e-01,1.429533e-01
11,0.000000,4.500000,0.000000,0.000000e+00,2.951803e-03,-1.315859e-01,1.316190e-01
12,0.000000,4.500000,-3.000000,0.000000e+00,7.242627e-03,-1.164789e-01,1.167039e-01
13,4.500000,0.000000,-3.000000,7.201428e-03,0.000000e+00,-1.166848e-01,1.169068e-01
14,4.500000,0.000000,0.000000,3.906055e-03,0.000000e+00,-1.326579e-01,1.327154e-01
15,4.500000,4.500000,0.000000,2.742158e-03,2.840925e-03,-1.263383e-01,1.264000e-01
16,4.500000,4.500000,-3.000000,6.828612e-03,6.937506e-03,-1.150969e-01,1.155078e-01
17,0.000000,0.000000,-13.000000,0.000000e+00,1.959473e-04,-3.974285e-02,3.974333e-02
18,0.000000,4.500000,-13.000000,0.000000e+00,9.785203e-03,-4.141624e-02,4.255649e-02
19,4.500000,0.000000,-13.000000,9.728103e-03,0.000000e+00,-4.133963e-02,4.246883e-02
20,4.500000,4.500000,-13.000000,9.734460e-03,9.723017e-03,-4.310964e-02,4.525194e-02
21,0.000000,0.000000,-20.000000,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
22,0.000000,4.500000,-20.000000,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
23,4.500000,0.000000,-20.000000,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
24,4.500000,4.500000,-20.000000,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
25,4.000000,3.750000,-1.700000,7.328390e-03,7.025030e-03,-1.253591e-01,1.257695e-01
26,4.000000,4.000000,-1.500000,6.902479e-03,6.845551e-03,-1.252595e-01,1.256362e-01
27,4.000000,4.250000,-1.500000,6.919427e-03,6.917022e-03,-1.247939e-01,1.251768e-01
28,4.000000,4.500000,-1.700000,7.299743e-03,7.275108e-03,-1.242677e-01,1.246943e-01
29,4.000000,4.000000,-1.900000,7.506459e-03,7.399601e-03,-1.248188e-01,1.252630e-01
30,4.000000,4.250000,-1.900000,7.518254e-03,7.536504e-03,-1.245076e-01,1.249619e-01
31,4.500000,3.750000,-1.700000,7.418413e-03,7.194576e-03,-1.246001e-01,1.250279e-01
32,4.500000,4.000000,-1.500000,7.018236e-03,6.902600e-03,-1.243223e-01,1.247114e-01
33,4.500000,4.250000,-1.500000,7.000063e-03,6.911296e-03,-1.239521e-01,1.243418e-01
34,4.500000,4.500000,-1.700000,7.316031e-03,7.221972e-03,-1.235206e-01,1.239477e-01
35,4.500000,4.000000,-1.900000,7.652305e-03,7.476988e-03,-1.241943e-01,1.246542e-01
36,4.500000,4.250000,-1.900000,7.622028e-03,7.509627e-03,-1.238477e-01,1.243090e-01
37,4.250000,3.750000,-1.900000,7.681951e-03,7.340990e-03,-1.248058e-01,1.252573e-01
38,4.250000,3.750000,-1.500000,7.044734e-03,6.785846e-03,-1.251732e-01,1.255548e-01
39,4.250000,4.500000,-1.900000,7.595771e-03,7.558574e-03,-1.238332e-01,1.242959e-01
40,4.250000,4.500000,-1.500000,6.991504e-03,6.932983e-03,-1.239579e-01,1.243484e-01
41,0.000000,0.000000,-1.500000,0.000000e+00,-1.983880e-03,-1.340867e-01,1.341014e-01
42,0.000000,1.567640,0.000000,0.000000e+00,9.906477e-04,-1.436432e-01,1.436466e-01
43,0.000000,3.090587,0.000000,0.000000e+00,2.573769e-03,-1.359667e-01,1.359910e-01
44,0.000000,4.500000,-1.515044,0.000000e+00,8.641875e-03,-1.272911e-01,1.275841e-01
45,0.000000,1.601659,-3.000000,0.000000e+00,2.646749e-03,-1.183555e-01,1.183851e-01
46,0.000000,3.115168,-3.000000,0.000000e+00,5.183243e-03,-1.171061e-01,1.172208e-01
47,1.628184,0.000000,-3.000000,2.740960e-03,0.000000e+00,-1.182970e-01,1.183287e-01
48,3.138382,0.000000,-3.000000,5.151782e-03,0.000000e+00,-1.172550e-01,1.173681e-01
49,4.500000,0.000000,-1.516134,9.393359e-03,0.000000e+00,-1.284862e-01,1.288292e-01
50,1.590428,0.000000,0.000000,1.971118e-03,0.000000e+00,-1.398887e-01,1.399026e-01
51,3.113614,0.000000,0.000000,3.445073e-03,0.000000e+00,-1.368205e-01,1.368639e-01
52,1.154802,4.500000,0.000000,1.421291e-03,2.613950e-03,-1.311829e-01,1.312166e-01
53,2.008105,4.500000,0.000000,2.133771e-03,2.395800e-03,-1.307349e-01,1.307743e-01
54,2.638626,4.500000,0.000000,2.492162e-03,2.399365e-03,-1.300623e-01,1.301083e-01
55,3.104633,4.500000,0.000000,2.623786e-03,2.623135e-03,-1.295919e-01,1.296450e-01
56,3.467198,4.500000,0.000000,2.717388e-03,2.654268e-03,-1.289480e-01,1.290040e-01
57,3.814290,4.500000,0.000000,2.721907e-03,2.712499e-03,-1.282375e-01,1.282951e-01
58,4.157556,4.500000,0.000000,2.719051e-03,2.791596e-03,-1.273951e-01,1.274547e-01
59,4.500000,1.155103,0.000000,3.474825e-03,1.584746e-03,-1.322906e-01,1.323458e-01
60,4.500000,1.997535,0.000000,2.980518e-03,2.098142e-03,-1.315180e-01,1.315685e-01
61,4.500000,2.611932,0.000000,2.750795e-03,2.424377e-03,-1.306636e-01,1.307150e-01
62,4.500000,3.060234,0.000000,2.755374e-03,2.573778e-03,-1.299104e-01,1.299651e-01
63,4.500000,3.427176,0.000000,2.730905e-03,2.677933e-03,-1.292101e-01,1.292666e-01
64,4.500000,3.786902,0.000000,2.750797e-03,2.746954e-03,-1.283816e-01,1.284404e-01
65,4.500000,4.143362,0.000000,2.763136e-03,2.800184e-03,-1.274265e-01,1.274872e-01
66,1.048261,4.500000,-3.000000,1.608726e-03,7.230407e-03,-1.163086e-01,1.165442e-01
67,1.818188,4.500000,-3.000000,2.847528e-03,7.091617e-03,-1.160333e-01,1.162847e-01
68,2.383684,4.500000,-3.000000,3.691888e-03,7.014923e-03,-1.157602e-01,1.160313e-01
69,2.799212,4.500000,-3.000000,4.313043e-03,6.986399e-03,-1.155542e-01,1.158456e-01
70,3.153804,4.500000,-3.000000,4.842531e-03,6.949579e-03,-1.153504e-01,1.156609e-01
71,3.498229,4.500000,-3.000000,5.342175e-03,6.955964e-03,-1.151507e-01,1.154842e-01
72,3.835274,4.500000,-3.000000,5.831289e-03,6.953111e-03,-1.150581e-01,1.154154e-01
73,4.168066,4.500000,-3.000000,6.342349e-03,6.967348e-03,-1.149582e-01,1.153437e-01
74,4.500000,4.500000,-2.713272,7.992274e-03,8.251458e-03,-1.182352e-01,1.187920e-01
75,4.500000,4.500000,-2.435609,8.334848e-03,8.540025e-03,-1.204704e-01,1.210600e-01
76,4.500000,4.500000,-2.165313,8.341065e-03,8.434450e-03,-1.220996e-01,1.226745e-01
77,4.500000,4.500000,-1.216639,6.632810e-03,6.714012e-03,-1.243918e-01,1.247493e-01
78,4.500000,4.500000,-0.927397,5.751684e-03,5.946942e-03,-1.250809e-01,1.253542e-01
79,4.500000,4.500000,-0.629472,4.774801e-03,4.949696e-03,-1.257142e-01,1.259022e-01
80,4.500000,4.500000,-0.320883,3.766543e-03,3.893606e-03,-1.261051e-01,1.262214e-01
81,4.500000,1.040401,-3.000000,7.246755e-03,1.655538e-03,-1.165451e-01,1.167819e-01
82,4.500000,1.795700,-3.000000,7.072577e-03,2.845283e-03,-1.162679e-01,1.165176e-01
83,4.500000,2.344024,-3.000000,6.987096e-03,3.723662e-03,-1.159309e-01,1.162009e-01
84,4.500000,2.747540,-3.000000,6.944340e-03,4.328779e-03,-1.156946e-01,1.159836e-01
85,4.500000,3.111906,-3.000000,6.931553e-03,4.851006e-03,-1.154843e-01,1.157938e-01
86,4.500000,3.465939,-3.000000,6.883220e-03,5.381390e-03,-1.152158e-01,1.155466e-01
87,4.500000,3.812850,-3.000000,6.846180e-03,5.909159e-03,-1.150215e-01,1.153765e-01
88,4.500000,4.156247,-3.000000,6.822706e-03,6.423743e-03,-1.149506e-01,1.153319e-01
89,0.000000,0.000000,-11.000000,0.000000e+00,-8.453746e-04,-6.155862e-02,6.156443e-02
90,0.000000,0.000000,-9.000000,0.000000e+00,-1.451175e-04,-8.104802e-02,8.104815e-02
91,0.000000,0.000000,-7.000000,0.000000e+00,4.879471e-05,-9.682350e-02,9.682351e-02
92,0.000000,0.000000,-5.000000,0.000000e+00,4.019025e-04,-1.093009e-01,1.093017e-01
93,0.000000,4.500000,-11.315043,0.000000e+00,1.311209e-02,-5.897909e-02,6.041903e-02
94,0.000000,4.500000,-9.630085,0.000000e+00,1.214556e-02,-7.471787e-02,7.569858e-02
95,0.000000,4.500000,-7.945128,0.000000e+00,1.033143e-02,-8.866636e-02,8.926624e-02
96,0.000000,4.500000,-6.260170,0.000000e+00,8.658101e-03,-1.001186e-01,1.004923e-01
97,0.000000,4.500000,-4.575213,0.000000e+00,7.159635e-03,-1.096992e-01,1.099326e-01
98,0.000000,1.500000,-13.000000,0.000000e+00,3.410813e-03,-3.988709e-02,4.003266e-02
99,0.000000,3.000000,-13.000000,0.000000e+00,6.616854e-03,-4.032573e-02,4.086498e-02
100,4.500000,0.000000,-11.306212,1.310552e-02,0.000000e+00,-5.901105e-02,6.044881e-02
101,4.500000,0.000000,-9.612425,1.237769e-02,0.000000e+00,-7.486372e-02,7.588006e-02
102,4.500000,0.000000,-7.918637,1.044802e-02,0.000000e+00,-8.896188e-02,8.957331e-02
103,4.500000,0.000000,-6.224850,8.673466e-03,0.000000e+00,-1.003261e-01,1.007003e-01
104,4.500000,0.000000,-4.531062,7.092682e-03,0.000000e+00,-1.099918e-01,1.102203e-01
105,4.500000,4.500000,-11.058683,1.264328e-02,1.273108e-02,-6.212529e-02,6.466440e-02
106,4.500000,4.500000,-9.117366,1.141276e-02,1.155376e-02,-7.832778e-02,7.999364e-02
107,4.500000,4.500000,-7.283198,9.643615e-03,9.700513e-03,-9.195207e-02,9.296387e-02
108,4.500000,4.500000,-5.926870,8.372010e-03,8.288062e-03,-1.004870e-01,1.011752e-01
109,4.500000,4.500000,-4.953395,7.452765e-03,7.399809e-03,-1.060184e-01,1.065373e-01
110,4.500000,4.500000,-4.254671,6.922533e-03,6.933721e-03,-1.094719e-01,1.099095e-01
111,4.500000,4.500000,-3.753153,6.636264e-03,6.664517e-03,-1.117979e-01,1.121928e-01
112,4.500000,4.500000,-3.365721,6.574120e-03,6.644380e-03,-1.135669e-01,1.139509e-01
113,4.500000,1.500000,-13.000000,9.712203e-03,3.300413e-03,-4.149107e-02,4.274025e-02
114,4.500000,3.000000,-13.000000,9.799737e-03,6.581521e-03,-4.196717e-02,4.359581e-02
115,1.500000,0.000000,-13.000000,3.313270e-03,0.000000e+00,-3.988915e-02,4.002652e-02
116,3.000000,0.000000,-13.000000,6.570230e-03,0.000000e+00,-4.029634e-02,4.082845e-02
117,1.500000,4.500000,-13.000000,3.311547e-03,9.756981e-03,-4.155264e-02,4.281106e-02
118,3.000000,4.500000,-13.000000,6.587633e-03,9.746378e-03,-4.200107e-02,4.361741e-02
119,0.000000,0.000000,-18.250000,0.000000e+00,-1.579705e-03,-9.365459e-03,9.497752e-03
120,0.000000,0.000000,-16.500000,0.000000e+00,-5.664226e-04,-1.964855e-02,1.965672e-02
121,0.000000,0.000000,-14.750000,0.000000e+00,1.919653e-04,-2.974196e-02,2.974258e-02
122,0.000000,4.500000,-18.250000,0.000000e+00,6.555647e-03,-1.121647e-02,1.299175e-02
123,0.000000,4.500000,-16.500000,0.000000e+00,7.595482e-03,-2.149428e-02,2.279683e-02
124,0.000000,4.500000,-14.750000,0.000000e+00,8.074671e-03,-3.158822e-02,3.260393e-02
125,0.000000,1.500000,-20.000000,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
126,0.000000,3.000000,-20.000000,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
127,4.500000,0.000000,-18.250000,6.365311e-03,0.000000e+00,-1.113788e-02,1.282847e-02
128,4.500000,0.000000,-16.500000,7.854271e-03,0.000000e+00,-2.151892e-02,2.290750e-02
129,4.500000,0.000000,-14.750000,8.172539e-03,0.000000e+00,-3.150531e-02,3.254804e-02
130,4.500000,4.500000,-18.250000,5.966617e-03,6.063163e-03,-1.285713e-02,1.541649e-02
131,4.500000,4.500000,-16.500000,7.554788e-03,7.620909e-03,-2.331771e-02,2.566843e-02
132,4.500000,4.500000,-14.750000,8.076525e-03,8.088164e-03,-3.327071e-02,3.517938e-02
133,4.500000,1.500000,-20.000000,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
134,4.500000,3.000000,-20.000000,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
135,1.500000,0.000000,-20.000000,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
136,3.000000,0.000000,-20.000000,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
137,1.500000,4.500000,-20.000000,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
138,3.000000,4.500000,-20.000000,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
139,4.000000,4.125000,-1.700000,7.268148e-03,7.195267e-03,-1.248639e-01,1.252821e-01
140,4.000000,3.937500,-1.678125,7.258689e-03,7.091770e-03,-1.251615e-01,1.255723e-01
141,4.000000,4.312500,-1.721875,7.299928e-03,7.268930e-03,-1.245450e-01,1.249704e-01
142,4.500000,4.125000,-1.700000,7.303390e-03,7.209264e-03,-1.240846e-01,1.245082e-01
143,4.500000,3.937500,-1.678125,7.315294e-03,7.188849e-03,-1.243552e-01,1.247774e-01
144,4.500000,4.312500,-1.721875,7.339161e-03,7.242748e-03,-1.238052e-01,1.242338e-01
145,4.301880,3.750000,-1.700000,7.392538e-03,7.141360e-03,-1.249193e-01,1.253414e-01
146,4.132411,3.750000,-1.628571,7.251781e-03,6.984995e-03,-1.252628e-01,1.256668e-01
147,4.136858,3.750000,-1.765714,7.466774e-03,7.173558e-03,-1.250999e-01,1.255277e-01
148,4.301880,4.500000,-1.700000,7.306652e-03,7.220087e-03,-1.238246e-01,1.242499e-01
149,4.132411,4.500000,-1.628571,7.199392e-03,7.136417e-03,-1.241102e-01,1.245235e-01
150,4.136858,4.500000,-1.765714,7.409937e-03,7.346596e-03,-1.240320e-01,1.244702e-01
151,4.261719,4.125000,-1.900000,7.585182e-03,7.467568e-03,-1.244048e-01,1.248593e-01
152,4.180724,3.919962,-1.900000,7.586154e-03,7.382112e-03,-1.247780e-01,1.252262e-01
153,4.180724,4.330038,-1.900000,7.566695e-03,7.526340e-03,-1.241992e-01,1.246569e-01
154,4.344456,3.903745,-1.900000,7.657896e-03,7.416258e-03,-1.245593e-01,1.250147e-01
155,4.344456,4.346255,-1.900000,7.598943e-03,7.524230e-03,-1.239402e-01,1.244007e-01
156,4.261719,4.125000,-1.500000,6.966750e-03,6.879942e-03,-1.245033e-01,1.248877e-01
157,4.180724,3.919962,-1.500000,6.977137e-03,6.830934e-03,-1.249606e-01,1.253416e-01
158,4.180724,4.330038,-1.500000,6.957674e-03,6.916936e-03,-1.243291e-01,1.247156e-01
159,4.344456,3.903745,-1.500000,7.021672e-03,6.859014e-03,-1.247180e-01,1.251037e-01
160,4.344456,4.346255,-1.500000,6.987613e-03,6.910954e-03,-1.240454e-01,1.244341e-01
161,0.000000,2.345728,-1.500150,0.000000e+00,4.959251e-03,-1.332410e-01,1.333333e-01
162,0.000000,0.958053,-1.962374,0.000000e+00,1.174851e-03,-1.300724e-01,1.300777e-01
163,0.000000,3.430936,-1.096476,0.000000e+00,5.999287e-03,-1.318334e-01,1.319698e-01
164,0.000000,0.936740,-0.940853,0.000000e+00,5.815118e-04,-1.389493e-01,1.389505e-01
165,0.000000,3.578366,-2.022334,0.000000e+00,7.578075e-03,-1.258127e-01,1.260407e-01
166,2.383283,0.000000,-1.506132,5.213710e-03,0.000000e+00,-1.329121e-01,1.330143e-01
167,0.971138,0.000000,-1.961619,2.059247e-03,0.000000e+00,-1.302268e-01,1.302431e-01
168,3.511289,0.000000,-1.066390,6.730148e-03,0.000000e+00,-1.326288e-01,1.327995e-01
169,0.918073,0.000000,-0.899711,2.181521e-03,0.000000e+00,-1.381910e-01,1.382083e-01
170,3.606591,0.000000,-2.017731,7.571531e-03,0.000000e+00,-1.262505e-01,1.264773e-01
171,2.346671,2.234085,0.000000,2.417145e-03,2.091172e-03,-1.475545e-01,1.475891e-01
172,3.231841,3.231570,0.000000,2.474043e-03,2.118953e-03,-1.335817e-01,1.336214e-01
173,3.528441,2.303335,0.000000,2.596660e-03,1.924554e-03,-1.354515e-01,1.354900e-01
174,2.268618,3.511355,0.000000,2.096744e-03,1.833385e-03,-1.344606e-01,1.344895e-01
175,3.858862,3.750080,0.000000,2.707607e-03,2.598702e-03,-1.303343e-01,1.303883e-01
176,3.113617,3.822376,0.000000,2.533682e-03,2.458330e-03,-1.319138e-01,1.319611e-01
177,3.873190,3.143595,0.000000,2.702148e-03,2.365145e-03,-1.319772e-01,1.320261e-01
178,2.831853,1.172372,0.000000,2.481761e-03,1.916789e-03,-1.436776e-01,1.437118e-01
179,1.124850,2.982009,0.000000,1.476506e-03,1.525865e-03,-1.385100e-01,1.385263e-01
180,3.997072,4.064740,0.000000,2.733198e-03,2.721184e-03,-1.291455e-01,1.292031e-01
181,3.692087,4.147286,0.000000,2.713216e-03,2.671270e-03,-1.296796e-01,1.297355e-01
182,4.153415,3.601176,0.000000,2.730300e-03,2.655394e-03,-1.299272e-01,1.299830e-01
183,3.800540,1.610565,0.000000,2.492957e-03,1.596946e-03,-1.349409e-01,1.349733e-01
184,1.607272,3.804386,0.000000,1.850819e-03,2.180653e-03,-1.342003e-01,1.342307e-01
185,1.670054,1.414378,0.000000,2.067003e-03,1.207655e-03,-1.483362e-01,1.483555e-01
186,4.151241,2.836083,0.000000,2.775803e-03,2.360969e-03,-1.316280e-01,1.316784e-01
187,2.871630,4.169780,0.000000,2.542692e-03,2.518191e-03,-1.310436e-01,1.310924e-01
188,3.280753,4.141558,0.000000,2.619650e-03,2.627041e-03,-1.305665e-01,1.306192e-01
189,3.614358,2.854962,0.000000,2.629748e-03,2.111317e-03,-1.334091e-01,1.334517e-01
190,2.995817,2.752559,0.000000,2.214614e-03,1.783467e-03,-1.358774e-01,1.359071e-01
191,4.057373,2.339742,0.000000,2.791856e-03,2.105397e-03,-1.329507e-01,1.329966e-01
192,4.205452,3.243705,0.000000,2.733967e-03,2.554972e-03,-1.306414e-01,1.306950e-01
193,3.596761,3.416595,0.000000,2.651411e-03,2.373376e-03,-1.319985e-01,1.320465e-01
194,2.376458,4.050505,0.000000,2.270551e-03,2.295821e-03,-1.321862e-01,1.322256e-01
195,2.814411,3.522598,0.000000,2.350749e-03,2.213183e-03,-1.334107e-01,1.334498e-01
196,3.742982,0.754811,0.000000,3.349958e-03,1.107529e-03,-1.353274e-01,1.353734e-01
197,0.746741,3.759373,0.000000,9.630994e-04,2.275892e-03,-1.338052e-01,1.338280e-01
198,3.440814,3.744412,0.000000,2.643638e-03,2.536115e-03,-1.314838e-01,1.315348e-01
199,3.053863,2.027970,0.000000,2.655931e-03,1.787109e-03,-1.391649e-01,1.392017e-01
200,0.936909,1.974005,0.000000,1.667663e-03,1.584724e-03,-1.484632e-01,1.484810e-01
201,1.907518,2.991133,0.000000,1.809277e-03,1.266426e-03,-1.384372e-01,1.384548e-01
202,3.915473,3.435222,0.000000,2.711041e-03,2.510467e-03,-1.310425e-01,1.310946e-01
203,4.229757,4.230172,0.000000,2.739745e-03,2.779366e-03,-1.279983e-01,1.280577e-01
204,2.497333,3.092975,0.000000,2.021333e-03,1.608956e-03,-1.357428e-01,1.357674e-01
205,0.714097,0.783820,0.000000,1.258114e-03,1.067926e-03,-1.464018e-01,1.464111e-01
206,3.159978,3.549664,0.000000,2.520204e-03,2.339877e-03,-1.325291e-01,1.325737e-01
207,4.226522,3.885061,0.000000,2.748178e-03,2.734804e-03,-1.289830e-01,1.290413e-01
208,1.597200,2.319122,0.000000,1.706449e-03,2.274421e-03,-1.499569e-01,1.499838e-01
209,3.981958,4.300614,0.000000,2.736117e-03,2.739093e-03,-1.284375e-01,1.284959e-01
210,2.602116,4.500000,-1.593278,4.566070e-03,8.590585e-03,-1.262785e-01,1.266527e-01
211,3.284883,4.500000,-0.920166,4.661264e-03,6.015602e-03,-1.279895e-01,1.282156e-01
212,3.298282,4.500000,-1.592095,5.955635e-03,8.049065e-03,-1.255515e-01,1.259501e-01
213,3.490703,4.500000,-2.277215,6.306061e-03,8.855779e-03,-1.214808e-01,1.219663e-01
214,3.922715,4.500000,-0.932426,5.275764e-03,5.951141e-03,-1.266460e-01,1.268955e-01
215,3.940421,4.500000,-2.421796,6.990432e-03,8.672148e-03,-1.203484e-01,1.208628e-01
216,1.342765,4.500000,-1.887452,2.187723e-03,9.440895e-03,-1.252850e-01,1.256592e-01
217,2.538985,4.500000,-0.758252,3.569264e-03,5.726716e-03,-1.292800e-01,1.294560e-01
218,2.761949,4.500000,-2.282688,4.891715e-03,9.194174e-03,-1.220320e-01,1.224756e-01
219,3.615479,4.500000,-1.260220,5.804030e-03,6.955488e-03,-1.264125e-01,1.267367e-01
220,3.644059,4.500000,-1.756959,6.910721e-03,7.991468e-03,-1.243762e-01,1.248241e-01
221,3.584921,4.500000,-0.496062,3.878351e-03,4.470814e-03,-1.283294e-01,1.284658e-01
222,4.078259,4.500000,-0.492216,4.134930e-03,4.417000e-03,-1.271385e-01,1.272824e-01
223,1.658844,4.500000,-0.707941,2.274208e-03,5.662090e-03,-1.299189e-01,1.300621e-01
224,2.923795,4.500000,-0.513889,3.486208e-03,4.602239e-03,-1.293556e-01,1.294844e-01
225,4.101243,4.500000,-1.169334,6.074470e-03,6.619088e-03,-1.254493e-01,1.257705e-01
226,2.938369,4.500000,-1.294686,4.880007e-03,7.485672e-03,-1.272076e-01,1.275211e-01
227,3.035408,4.500000,-1.991491,5.567207e-03,8.948325e-03,-1.236893e-01,1.241374e-01
228,2.160380,4.500000,-2.505646,3.692600e-03,9.270787e-03,-1.206836e-01,1.210955e-01
229,3.744005,4.500000,-2.194750,6.823108e-03,8.649932e-03,-1.219117e-01,1.224085e-01
230,3.013013,4.500000,-2.549511,5.195064e-03,8.854961e-03,-1.196958e-01,1.201353e-01
231,4.126385,4.500000,-2.200462,7.602566e-03,8.518067e-03,-1.221166e-01,1.226492e-01
232,3.621990,4.500000,-2.634145,6.129950e-03,8.583889e-03,-1.186977e-01,1.191655e-01
233,1.942003,4.500000,-1.297384,3.149494e-03,8.087661e-03,-1.280375e-01,1.283313e-01
234,1.992721,4.500000,-1.866106,3.408729e-03,9.289278e-03,-1.253550e-01,1.257449e-01
235,3.716341,4.500000,-1.526680,6.711196e-03,7.454350e-03,-1.252993e-01,1.257001e-01
236,4.202523,4.500000,-0.752786,4.980370e-03,5.354001e-03,-1.263496e-01,1.265611e-01
237,4.227440,4.500000,-2.574441,7.519714e-03,8.479145e-03,-1.192445e-01,1.197819e-01
238,2.937634,4.500000,-0.904874,4.273727e-03,6.088354e-03,-1.284845e-01,1.286997e-01
239,2.587226,4.500000,-1.190598,4.171193e-03,7.330022e-03,-1.278813e-01,1.281591e-01
240,3.276623,4.500000,-0.301045,3.268000e-03,3.732327e-03,-1.291390e-01,1.292342e-01
241,3.313414,4.500000,-2.023807,6.157746e-03,8.781536e-03,-1.232279e-01,1.236938e-01
242,2.961532,4.500000,-1.650682,5.339892e-03,8.408573e-03,-1.256738e-01,1.260679e-01
243,2.591448,4.500000,-2.669694,4.328964e-03,8.726477e-03,-1.191461e-01,1.195437e-01
244,3.288130,4.500000,-1.267530,5.408913e-03,7.148587e-03,-1.269320e-01,1.272481e-01
245,3.890251,4.500000,-1.261036,6.082190e-03,6.865548e-03,-1.257172e-01,1.260513e-01
246,3.596204,4.500000,-0.815188,4.688201e-03,5.560900e-03,-1.276633e-01,1.278704e-01
247,4.012953,4.500000,-2.738285,6.673957e-03,8.164709e-03,-1.176915e-01,1.181630e-01
248,2.542990,4.500000,-0.394484,2.988203e-03,4.106236e-03,-1.298967e-01,1.299960e-01
249,2.155109,4.500000,-0.563947,2.826010e-03,4.986555e-03,-1.298969e-01,1.300233e-01
250,2.708734,4.500000,-1.938506,4.942678e-03,9.012874e-03,-1.242322e-01,1.246567e-01
251,1.491743,4.500000,-2.483971,2.428201e-03,9.288623e-03,-1.213661e-01,1.217452e-01
252,0.721773,4.500000,-2.249110,1.050010e-03,9.623853e-03,-1.229653e-01,1.233458e-01
253,0.785961,4.500000,-0.833364,1.139153e-03,6.153740e-03,-1.296327e-01,1.297837e-01
254,3.895471,4.500000,-0.302362,3.510592e-03,3.759334e-03,-1.278860e-01,1.279894e-01
255,2.353520,4.500000,-2.118627,4.129257e-03,9.362217e-03,-1.234292e-01,1.238526e-01
256,3.308855,4.500000,-2.747869,5.414666e-03,8.337246e-03,-1.178514e-01,1.182699e-01
257,3.303494,4.500000,-0.607019,3.960076e-03,4.886967e-03,-1.286803e-01,1.288339e-01
258,3.836929,4.500000,-1.759622,7.330897e-03,7.717192e-03,-1.242238e-01,1.246790e-01
259,3.831678,4.500000,-0.628789,4.375428e-03,4.923762e-03,-1.275440e-01,1.277140e-01
260,3.699780,4.500000,-2.393692,6.573668e-03,8.739488e-03,-1.205842e-01,1.210790e-01
261,3.125175,4.500000,-2.279614,5.621217e-03,9.065139e-03,-1.217327e-01,1.221991e-01
262,4.239402,4.500000,-0.267594,3.524877e-03,3.680401e-03,-1.269928e-01,1.270951e-01
263,3.939633,4.500000,-2.097633,7.260558e-03,8.458585e-03,-1.226550e-01,1.231605e-01
264,4.320279,4.500000,-2.300461,8.037346e-03,8.577025e-03,-1.213948e-01,1.219625e-01
265,4.279260,4.500000,-0.996750,5.778186e-03,6.134758e-03,-1.255076e-01,1.257902e-01
266,3.497977,4.500000,-1.049800,5.171437e-03,6.399763e-03,-1.273079e-01,1.275735e-01
267,3.497160,4.500000,-1.484112,6.199815e-03,7.640855e-03,-1.258218e-01,1.262060e-01
268,4.292584,4.500000,-1.290457,6.612578e-03,6.884712e-03,-1.246096e-01,1.249747e-01
269,4.106816,4.500000,-1.344165,6.580978e-03,6.949703e-03,-1.248018e-01,1.251683e-01
